OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "5.2576+-4.70674*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.858731+1.77929*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "0.888667+-0.0425248*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-2.09283+3.02976*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "2.16817+-1.31045*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "5.76876+-4.93624*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.812147"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, -15, 0, "1.50386"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.906005"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.769317+0.982889*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "2.00334+-2.04984*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-2.61299+6.00516*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "3.35675+-3.40785*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.800459+0.268144*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "0.511349+0.650262*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "-0.397128+1.76114*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "4.26638+-3.66817*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "2.96714+-2.19177*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "1.99633+-1.11429*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "5.45413+-4.86461*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-1.47025+2.47832*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "1.36166+-0.474199*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-2.08006+3.07232*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "4.45457+-3.58378*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-10.679+11.6557*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "1.03128"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, -15, 0, "1.74439"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.963278"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.862729+0.718086*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "2.11014+-2.34755*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-2.8392+6.28853*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "3.22571+-3.27456*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.641872+0.441055*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "0.374411+0.794559*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "-0.341967+1.67054*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "4.07361+-3.47013*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "2.78453+-2.00526*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "1.79536+-0.907406*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "5.29608+-4.70428*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-1.53647+2.54126*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "1.19332+-0.304786*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-2.20833+3.20044*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "4.29178+-3.4205*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-10.8979+11.8755*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "1.03265"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, -15, 0, "1.54351"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.990212"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.860148+0.945143*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "2.08847+-2.0736*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-2.15941+5.33851*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "3.59221+-3.73058*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.94805+0.0717797*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "0.640826+0.477839*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "0.0887963+1.15286*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "4.34467+-3.80188*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "3.05964+-2.34163*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "1.87671+-1.02871*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "5.41692+-4.86842*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.791602+1.71538*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "1.05881+-0.213838*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-1.96287+2.89985*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "2.33237+-1.47524*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "5.99135+-5.15983*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.810636"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, -15, 0, "1.26755"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0, 0.1356, "1.67187"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "2.07573+-2.97829*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.41687+-1.35909*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-0.0774503+1.24835*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "0.990892+-0.436197*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "1.10089+-0.594372*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "1.78827+-1.50288*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "2.2405+-2.05587*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.85895, 0.88, "0.910685+-0.507685*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.88, 0.901, "1.59278+-1.2828*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.901, 0.922, "1.71892+-1.42279*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.922, 0.943, "1.78749+-1.49717*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.943, 0.95915, "1.78649+-1.4961*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "0.656026+-0.317493*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "1.45339+-1.13914*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "3.11281+-2.8294*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "7.57349+-7.3213*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.22034"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, -15, 0, "0.694509"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0, 0.1356, "0"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "-0.608265+4.48573*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "0.224054+2.44022*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "2.90709+-2.2414*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "0.988897+0.783184*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.791403+1.06718*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "-0.442777+2.6984*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "-1.25475+3.69128*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.85895, 0.88, "1.13291+0.911538*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.88, 0.901, "-0.0917878+2.30324*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.901, 0.922, "-0.318259+2.55459*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.922, 0.943, "-0.441386+2.68814*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.439586+2.68623*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "1.59014+0.570053*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "0.158486+2.0453*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "-2.82096+5.08013*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-10.83+13.1453*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 1.00435, 1.1, "2.37241"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, -15, 0, "1.01114"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, -15, 0, "1.01114"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0, 0.1356, "1.49076"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "1.877+-2.84833*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.375+-1.61461*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-3.80527+7.42442*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "0.569102+0.526954*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.443405+0.707709*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "0.0165047+1.27194*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "-0.98942+2.50198*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-0.725016+2.19416*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.88, 0.901, "-1.29765+2.84487*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.901, 0.922, "-1.6352+3.21952*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.922, 0.943, "-1.96101+3.57289*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-2.14841+3.77162*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "-1.1244+2.704*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-2.10313+3.71253*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "-4.10816+5.75483*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-10.5863+12.2783*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 1.00435, 1.1, "1.74542"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, -15, 0, "0.989104"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0, 0.1356, "0.519927"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.142109+2.78627*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "0.633173+1.57943*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "5.70057+-7.26265*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "1.42151+-0.515472*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "1.54446+-0.692288*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "1.96206+-1.24423*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "2.94607+-2.44747*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.85895, 0.88, "2.68743+-2.14635*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.88, 0.901, "3.24758+-2.78289*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.901, 0.922, "3.57778+-3.14937*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.922, 0.943, "3.89649+-3.49504*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.943, 0.95915, "4.07981+-3.68944*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "3.07811+-2.64508*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "4.03551+-3.63164*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "5.99685+-5.62944*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "12.3338+-12.0108*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.27082"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.79624"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.26263"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.35833+-0.72121*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.08437+-0.0479235*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.143645+1.59354*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "1.99844+-1.33108*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "1.27937+-0.29705*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.30171+-1.64827*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "1.66859+-0.874101*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-1.01439+2.24946*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "2.69363+-1.9642*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.40077+-1.63916*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-2.06372+3.20301*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "4.37318+-3.62296*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "1.63113+-0.764132*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-4.76479+5.82654*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-0.659885+1.64533*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-17.2147+18.316*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.18295"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.75687"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.28309"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.37864+-0.722982*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.12982+-0.111468*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.142828+1.61073*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.12615+-1.51656*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "1.22473+-0.220293*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.40733+-1.78334*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "1.62692+-0.829057*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-0.817519+2.01679*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "2.46008+-1.70776*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.32735+-1.56044*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-2.11897+3.26203*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "4.81996+-4.09633*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "1.12718+-0.246273*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-4.62348+5.67949*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-0.317241+1.2932*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-15.1407+16.2205*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.1525"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.83353"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.20615"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.28043+-0.563484*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.03691+0.0349977*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.102657+1.66517*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "1.9722+-1.28271*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "1.40417+-0.465875*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.21424+-1.53653*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "1.75669+-0.97705*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-1.33351+2.6206*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "2.82071+-2.10011*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.53309+-1.78089*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-2.19726+3.34965*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "4.27874+-3.5178*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "2.1911+-1.34124*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-5.41099+6.49233*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-0.767999+1.76303*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-19.2753+20.3999*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.21544"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.77332"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "0.951518"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "0.965735+0.105228*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "0.896513+0.275348*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.0956497+1.67277*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "1.90873+-1.18607*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "1.18975+-0.152164*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.26826+-1.57763*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "1.63513+-0.803449*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-0.903621+2.1522*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "2.56542+-1.7899*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.41994+-1.62843*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-2.16858+3.34828*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "4.49903+-3.72236*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "1.68071+-0.784009*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-4.95307+6.05177*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-0.688257+1.70767*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-17.8292+18.9686*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.18638"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, -15, 0, "1.81403"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.44928"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.66108+-1.35839*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.22926+-0.297148*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.180656+1.53256*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "2.06774+-1.44297*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "1.34855+-0.408767*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "2.32764+-1.70283*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "1.6945+-0.928627*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "-1.09985+2.32458*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.88, 0.901, "2.79265+-2.0987*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.38615+-1.64754*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.922, 0.943, "-1.98301+3.09124*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "4.27645+-3.54657*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "1.59302+-0.748857*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-4.61994+5.65329*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "-0.638056+1.59738*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-16.7421+17.8141*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.12804"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, -15, 0, "2.0733"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.32574"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.44176+-0.87008*x"
